tt0817910,Hellboy Animated: Blood and Iron,"When Hellboy, Liz Sherman, and Abe Sapien are assigned to investigate the ghost-infested mansion of a publicity-hound billionaire, they uncover a plot to resurrect a beautiful yet monstrous vampire from Professor Bruttenholmâ€™s past. But before they can stop her bloodbath, Hellboy will have to battle harpies, hellhounds, a giant werewolf, and even the ferocious goddess Hecate herself.",0
tt1345772,The Clinic,"While traveling across country with her fiancÃ©, Beth wakes alone in an isolated clinic to a mother's worst nightmare. Just how far will she go to save her child?",0
tt1620446,Day & Night,"When Day, a sunny fellow, encounters Night, a stranger of distinctly darker moods, sparks fly! Day and Night are frightened and suspicious of each other at first, and quickly get off on the wrong foot. But as they discover each other's unique qualities--and come to realize that each of them offers a different window onto the same world-the friendship helps both to gain a new perspective.",0
tt0387514,Prime,"A career driven professional from Manhattan is wooed by a young painter, who also happens to be the son of her psychoanalyst.",0
tt1201561,Barbie Mariposa and Her Butterfly Fairy Friends,"Elina, heroine of the Fairytopia films tells her friend Bibble the story of Flutterfield, a faraway kingdom populated by fairies with butterfly wings. Henna, the evil butterfly fairy has poisoned the queen of Flutterfield in an attempt to take over the kingdom.",0
tt0076590,Rabid,"After undergoing radical surgery for injuries from a motorcycle accident, a young woman develops a strange phallic growth on her body and a thirst for human blood -- the only nourishment that will now sustain her.",0
tt0055277,The Parent Trap,"Hayley Mills plays twins who, unknown to their divorced parents, meet at a summer camp. Products of single parent households, they switch places (surprise!) so as to meet the parent they never knew, and then contrive to reunite them.",0
tt0328589,Under the Tuscan Sun,"After a rough divoce, Frances, a 35 year old book editor from San Francisco takes a tour of Tuscany at the urgings of her friends. On a whim she buys Bramasole, a run down villa in the Tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted.",0
tt0119227,Snow White: A Tale of Terror,"Based somewhat more authentically on the Grimm Brothers' story of a young woman who is unliked by her stepmother, the film includes the talking mirror, a poisoned apple, and some ruffian gold (not diamond) miners (and they aren't dwarfs or cute). It takes place at the time of the Crusades, and depicts the attitudes of the wealthy and the peasant classes toward one another.",0
tt4145178,Listen to Me Marlon,"With exclusive access to his extraordinary unseen and unheard personal archive including hundreds of hours of audio recorded over the course of his life, this is the definitive Marlon Brando cinema documentary. Charting his exceptional career as an actor and his extraordinary life away from the stage and screen with Brando himself as your guide, the film will fully explore the complexities of the man by telling the story uniquely from Marlon's perspective, entirely in his own voice. No talking heads, no interviewees, just Brando on Brando and life.",0
tt0418004,Neverwas,"Zach Riley (Aaron Eckhart) is a psychiatrist, who leaves a job at a prestigious university, to take up a job at the privately run mental institution, 'Millwood'. What he doesnt reveal at the time of his appointment is that this was the very place where his novelist father, T.L. Pierson (Nick Nolte), spent many years of his life.",0
tt0095270,Hairspray,"Ample teen Tracy Turnblad wants nothing more than to be on the hip local TV dance program, ""The Corny Collins Show"" -- and when her dream comes true, her lively moves and bubbly personality meet with unexpected popularity. But after witnessing firsthand the terrible state of race relations in 1960s Baltimore, Turnblad becomes an outspoken advocate for desegregation.",0
tt0109021,8 Seconds,"This film chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",0
tt2048824,Old Fashioned,"A romantic-drama, OLD FASHIONED centers on Clay Walsh, a former frat boy who gives up his carousing and now runs an antique shop in a small Midwestern college town. There, he has become notorious for his lofty and outdated theories on love and romance. When Amber Hewson, a free-spirited young woman with a restless soul, drifts into the area and rents the apartment above his shop, she finds herself surprisingly drawn to his noble ideas, which are new and intriguing to her. And Clay, though he tries to fight and deny it, simply cannot resist being attracted to her spontaneous and passionate embrace of life. Ultimately, Clay must step out from behind his relational theories, and Amber must overcome her own fears and deep wounds, as the two of them, together, attempt the impossible: an â€œold-fashionedâ€ courtship in contemporary America.",0
tt0398373,Chin Kei Bin 2 - Fa Tou Tai Kam,"In the mythical land of Huadu, Charcoal Head, a humble boy born to rule an empire must undertake his journey to claim his throne.",0
tt2876428,"Guten Tag, RamÃ³n","After five failed attempts to go to the United States, 18-year-old RamÃ³n decides to look for a friendâ€™s aunt in Germany, but never finds her. With no papers or money, and without knowing the language, he barely survives living on the street until he meets Ruth, an old retired nurse who doesnâ€™t speak Spanish. Beyond language barriers and prejudices, they discover that solidarity and humanity make life bearable.",0
tt0846308,Kit Kittredge: An American Girl,"The Great Depression hits home for nine year old Kit Kittredge when her dad loses his business and leaves to find work. Oscar nominee Abigail Breslin stars as Kit, leading a splendid cast in the first ever ""American Girl"" theatrical movie. In order to keep their home, Kit and her mother must take in boarders - paying house - guests who turn out to be full of fascinating stories. When mother's lockbox containing all their money is stolen, Kit's new hobo friend Will is the prime suspect. Kit refuses to believe that Will would steal, and her efforts to sniff out the real story get her and friends into big trouble. The police say the robbery was an inside job, committed by someone they know. So if it wasn't Will, then who did it.",0
tt0424934,Dave Chappelle: For What it's Worth,"2004 television special starring stand-up comedian Dave Chappelle. The performance was recorded at The Fillmore in San Francisco, California in June 2004, and it premiered on September 4 later that year on Showtime. The special earned two Emmy nominations.",0
tt1807944,As I Lay Dying,"Based on the 1930 classic by Faulkner, it is the story of the death of Addie Bundren and her family's quest to honor her wish to be buried in the nearby town of Jefferson.",0
tt0383206,Barbie of Swan Lake,"Barbie comes to life in her third animated movie, based on the beloved fairy tale and set to the brilliant music of Tchaikovsky. Barbie as Odette, the young daughter of a baker, follows a unicorn into the Enchanted Forest and is transformed into a swan by an evil wizard intent on defeating the Fairy Queen.",0
tt0066963,Dad's Army,"Dad's Army was a 1971 feature film based on the BBC television sitcom Dad's Army. Directed by Norman Cohen, it was filmed between series three and four and was based upon material from the early episodes of the television series. The film told the story of the Home Guard platoon's formation and their subsequent endeavours at a training exercise.",0
tt2081438,Zombie Massacre,A bacteriological weapon developed by the US Government to create a super soldier - spreads an epidemic in a quiet little town in the middle of Eastern Europe. All citizens have been turned into infected zombies. The plan is to bring an atomic bomb into the city's nuclear plant to pretend a terrible accident occurred. No one has to know the truth. A team of mercenaries is hired to complete the mission. The battle is on. Hordes of monsters against the team. Who will survive?,0
tt0922547,Parasomnia,"Laura Baxter is a young woman, literally a ""sleeping beauty,"" who suffers from a medical condition called ""parasomnia."" A childhood accident victim, she is actually sleeping her life away, awakening briefly on rare occasions. Art student Danny Sloan falls in love with her, unaware that her hospital neighbor, a terrifying mass murderer and mesmerist named Byron Volpe has other, more sinister plans.",0
tt0309820,Luther,"During the early 16th Century idealistic German monk Martin Luther, disgusted by the materialism in the church, begins the dialogue that will lead to the Protestant Reformation.",0
tt1322385,Submarino,"As children, Nick and his little brother take care of their baby brother while their mother drinks herself senseless. But the baby dies, and both brothers blame themselves. Many years later, Nick is out of prison after serving time for an assault. He drinks, lives in a shelter and tries to help an old friend. When their mother dies, Nick meets his brother at the funeral. The brother, who remains nameless, is a single father to a young boy, but also supports a drug habit that is spiraling out of control. When an opportunity presents itself, he becomes a drug dealer to secure his son's future. Eventually, the two brothers meet again.",0
tt0243609,To End All Wars,"Inspired by real-life events, this film explores the experiences of Capt. Ernest Gordon (Ciaran McMenamin) and other Japanese prisoners of war who were enlisted for the grueling task of building the Railroad of Death. As the men struggle to maintain their sanity and will, they begin to drift apart while Major Campbell (Robert Carlyle) plans his escape, Lt. Rigden (Kiefer Sutherland) watches his back, and Gordon attempts to keep his dignity.",0
tt1051713,Kiwi!,The story of a Kiwi who spends his whole life working towards achieving his dream.,0
tt0092214,Wildcats,"Molly is a high school track coach who knows just as much about football as anyone else on the planet. When a football coach's position becomes vacant, she applies for the job, despite snickers from fellow staff members and her former husband.",0
tt0118528,12 Angry Men,"During the trial of a man accused of his father's murder, a lone juror takes a stand against the guilty verdict handed down by the others as a result of their preconceptions and prejudices. The film is adapted by Reginald Rose from his own 1957 film version (directed by Sidney Lumet) and from the Westinghouse One television production that predated it. George C. Scott won a Golden Globe for his supporting role; righteous juror Jack Lemmon was denied such an honor for Best Actor, but recipient Ving Rhames (for Don King) dedicated his award to Lemmon.",0
tt1323044,Freeloaders,Slackers who live for free in a rock star's mansion find that their ride on the gravy train is coming to an end with the sale of their pal's residence.,0
